gene_id	gene_symbol	description	scientific_name	common_name	tax_id	genomic_range	orientation	location	gene_type	transcript_accession	transcript_name	transcript_length	transcript_cds_coords	protein_accession	isoform_name	protein_length	protein_name
120794742	ace2	angiotensin I converting enzyme 2	Xiphias gladius	swordfish	8245	NC_053400.1:25622949-25689024	-	chr 1	PROTEIN_CODING	XM_040136014.1		3653	XM_040136014.1:540-2963	XP_039991948.1		807	angiotensin-converting enzyme 2
120808741	ace2	angiotensin I converting enzyme 2	Gasterosteus aculeatus	three-spined stickleback	69293	NC_053213.1:6460929-6469336	+	chr 2	PROTEIN_CODING	XR_005710004.1	transcript variant X2	2327					
120808741	ace2	angiotensin I converting enzyme 2	Gasterosteus aculeatus	three-spined stickleback	69293	NC_053213.1:6460929-6469336	+	chr 2	PROTEIN_CODING	XM_040161850.1	transcript variant X1	2968	XM_040161850.1:116-2563	XP_040017784.1		815	angiotensin-converting enzyme 2
120882560	ACE2	angiotensin converting enzyme 2	Oryx dammah	scimitar-horned oryx	59534	NW_024070207.1:118650890-118697648	+	chr Un	PROTEIN_CODING	XM_040266581.1		3289	XM_040266581.1:20-2434	XP_040122515.1		804	angiotensin-converting enzyme 2
120927763	ACE2	angiotensin converting enzyme 2	Rana temporaria	common frog	8407	NC_053490.1:465514196-465601145	+	chr 2	PROTEIN_CODING	XM_040338663.1		3924	XM_040338663.1:139-2619	XP_040194597.1		826	angiotensin-converting enzyme 2
120994623	ACE2	angiotensin converting enzyme 2	Bufo bufo	common toad	8384	NC_053391.1:90782631-90912203	-	chr 3	PROTEIN_CODING	XM_040423317.1	transcript variant X2	2922	XM_040423317.1:171-2672	XP_040279251.1		833	angiotensin-converting enzyme 2
120994623	ACE2	angiotensin converting enzyme 2	Bufo bufo	common toad	8384	NC_053391.1:90782631-90912203	-	chr 3	PROTEIN_CODING	XM_040423316.1	transcript variant X1	3200	XM_040423316.1:449-2950	XP_040279250.1		833	angiotensin-converting enzyme 2
121025614	ACE2	angiotensin converting enzyme 2	Puma yagouaroundi	jaguarundi	1608482	NW_024420490.1:1647667-1688906	-	chr Un	PROTEIN_CODING	XM_040468207.1	transcript variant X4	3304	XM_040468207.1:417-2468	XP_040324141.1	isoform X3	683	angiotensin-converting enzyme 2
121025614	ACE2	angiotensin converting enzyme 2	Puma yagouaroundi	jaguarundi	1608482	NW_024420490.1:1647667-1688906	-	chr Un	PROTEIN_CODING	XM_040468205.1	transcript variant X2	3246	XM_040468205.1:340-2757	XP_040324139.1	isoform X1	805	angiotensin-converting enzyme 2
121025614	ACE2	angiotensin converting enzyme 2	Puma yagouaroundi	jaguarundi	1608482	NW_024420490.1:1647667-1688906	-	chr Un	PROTEIN_CODING	XM_040468206.1	transcript variant X3	3460	XM_040468206.1:390-2624	XP_040324140.1	isoform X2	744	angiotensin-converting enzyme 2
121025614	ACE2	angiotensin converting enzyme 2	Puma yagouaroundi	jaguarundi	1608482	NW_024420490.1:1647667-1688906	-	chr Un	PROTEIN_CODING	XM_040468204.1	transcript variant X1	3592	XM_040468204.1:339-2756	XP_040324138.1	isoform X1	805	angiotensin-converting enzyme 2
121025614	ACE2	angiotensin converting enzyme 2	Puma yagouaroundi	jaguarundi	1608482	NW_024420490.1:1647667-1688906	-	chr Un	PROTEIN_CODING	XM_040468208.1	transcript variant X5	3156	XM_040468208.1:269-2320	XP_040324142.1	isoform X3	683	angiotensin-converting enzyme 2
121057951	ACE2	angiotensin converting enzyme 2	Cygnus olor	mute swan	8869	NC_049169.1:128828344-128853871	+	chr 1	PROTEIN_CODING	XM_040532779.1		3267	XM_040532779.1:155-2581	XP_040388713.1		808	angiotensin-converting enzyme 2
121082946	ACE2	angiotensin converting enzyme 2	Falco naumanni	lesser kestrel	148594	NC_054055.1:94124189-94150810	+	chr 2	PROTEIN_CODING	XM_040582680.1	transcript variant X1	3309	XM_040582680.1:130-2571	XP_040438614.1		813	angiotensin-converting enzyme 2
121082946	ACE2	angiotensin converting enzyme 2	Falco naumanni	lesser kestrel	148594	NC_054055.1:94124189-94150810	+	chr 2	PROTEIN_CODING	XM_040582681.1	transcript variant X2	2907	XM_040582681.1:130-2571	XP_040438615.1		813	angiotensin-converting enzyme 2
121082946	ACE2	angiotensin converting enzyme 2	Falco naumanni	lesser kestrel	148594	NC_054055.1:94124189-94150810	+	chr 2	PROTEIN_CODING	XM_040582682.1	transcript variant X3	2896	XM_040582682.1:130-2571	XP_040438616.1		813	angiotensin-converting enzyme 2
121170198	ACE2	angiotensin converting enzyme 2	Ochotona curzoniae	black-lipped pika	130825	NW_024465023.1:642319-681162	-	chr Un	PROTEIN_CODING	XM_041001204.1		2735	XM_041001204.1:1-2418	XP_040857138.1		805	angiotensin-converting enzyme 2
121182713	ace2	angiotensin I converting enzyme 2	Toxotes jaculatrix	banded archerfish	941984	NC_054394.1:24448381-24457411	-	chr 1	PROTEIN_CODING	XM_041039394.1		2554	XM_041039394.1:1-2421	XP_040895328.1		806	angiotensin-converting enzyme 2
121290477	ace2	angiotensin I converting enzyme 2	Carcharodon carcharias	great white shark	13397	NC_054484.1:89553582-89674900	+	chr 18	PROTEIN_CODING	XM_041210916.1		2543	XM_041210916.1:1-2469	XP_041066850.1		822	angiotensin-converting enzyme 2
121320626	ace2	angiotensin I converting enzyme 2	Polyodon spathula	Mississippi paddlefish	7913	NC_054542.1:29363310-29377478	-	chr 9	PROTEIN_CODING	XM_041259120.1		2313	XM_041259120.1:1-2313	XP_041115054.1		770	angiotensin-converting enzyme 2
121342248	ACE2	angiotensin converting enzyme 2	Onychostruthus taczanowskii	white-rumped snowfinch	356909	NW_024502791.1:7604994-7629578	-	chr Un	PROTEIN_CODING	XM_041416524.1		2439	XM_041416524.1:4-2439	XP_041272458.1		811	angiotensin-converting enzyme 2
121356213	ACE2	angiotensin converting enzyme 2	Pyrgilauda ruficollis	rufous-necked snowfinch	221976	NW_024524266.1:8660767-8685357	-	chr Un	PROTEIN_CODING	XM_041472401.1		2460	XM_041472401.1:4-2460	XP_041328335.1		818	angiotensin-converting enzyme 2
121439480	Ace2	angiotensin converting enzyme 2	Microtus oregoni	creeping vole	111838	NW_024543871.1:7473078-7530670	+	chr Un	PROTEIN_CODING	XM_041639976.1		3252	XM_041639976.1:17-2431	XP_041495910.1		804	angiotensin-converting enzyme 2
121483384	ACE2	angiotensin converting enzyme 2	Vulpes lagopus	Arctic fox	494514	NC_054848.1:11810950-11852446	-	chr X	PROTEIN_CODING	XM_041741855.1	transcript variant X2	3186	XM_041741855.1:375-2789	XP_041597789.1	isoform X1	804	angiotensin-converting enzyme 2
121483384	ACE2	angiotensin converting enzyme 2	Vulpes lagopus	Arctic fox	494514	NC_054848.1:11810950-11852446	-	chr X	PROTEIN_CODING	XM_041741854.1	transcript variant X1	3746	XM_041741854.1:374-2788	XP_041597788.1	isoform X1	804	angiotensin-converting enzyme 2
121483384	ACE2	angiotensin converting enzyme 2	Vulpes lagopus	Arctic fox	494514	NC_054848.1:11810950-11852446	-	chr X	PROTEIN_CODING	XM_041741856.1	transcript variant X3	3368	XM_041741856.1:359-2410	XP_041597790.1	isoform X2	683	angiotensin-converting enzyme 2
121521168	ace2	angiotensin I converting enzyme 2	Cheilinus undulatus	humphead wrasse	241271	NC_054865.1:45282683-45300200	-	chr 1	PROTEIN_CODING	XM_041804960.1		3222	XM_041804960.1:257-2674	XP_041660894.1		805	angiotensin-converting enzyme 2
121610058	ace2	angiotensin I converting enzyme 2	Chelmon rostratus	copperband butterflyfish	109905	NC_055658.1:24391626-24402173	-	chr 1	PROTEIN_CODING	XM_041941967.1		2424	XM_041941967.1:1-2424	XP_041797901.1		807	angiotensin-converting enzyme 2
121637866	ace2	angiotensin I converting enzyme 2	Melanotaenia boesemani	Boeseman's rainbowfish	1250792	NC_055682.1:14003654-14014036	+	chr 1	PROTEIN_CODING	XM_041982212.1	transcript variant X2	2667	XM_041982212.1:74-2443	XP_041838146.1	isoform X2	789	angiotensin-converting enzyme 2
121637866	ace2	angiotensin I converting enzyme 2	Melanotaenia boesemani	Boeseman's rainbowfish	1250792	NC_055682.1:14003654-14014036	+	chr 1	PROTEIN_CODING	XM_041982203.1	transcript variant X1	2648	XM_041982203.1:1-2424	XP_041838137.1	isoform X1	807	angiotensin-converting enzyme 2
121669018	ACE2	angiotensin converting enzyme 2	Corvus kubaryi	Mariana crow	68294	NW_024580667.1:14001311-14027666	+	chr Un	PROTEIN_CODING	XM_042037459.1		4237	XM_042037459.1:119-2554	XP_041893393.1		811	angiotensin-converting enzyme 2
121698238	ace2	angiotensin I converting enzyme 2	Alosa sapidissima	American shad	34773	NC_055979.1:23613925-23636444	+	chr 23	PROTEIN_CODING	XM_042080166.1		2890	XM_042080166.1:53-2494	XP_041936100.1		813	angiotensin-converting enzyme 2
121895256	ace2	angiotensin I converting enzyme 2	Thunnus maccoyii	southern bluefin tuna	8240	NC_056533.1:28451955-28463848	-	chr 1	PROTEIN_CODING	XM_042408258.1		3423	XM_042408258.1:1-2433	XP_042264192.1		810	angiotensin-converting enzyme 2
121925094	ACE2	angiotensin converting enzyme 2	Sceloporus undulatus	fence lizard	8520	NC_056524.1:88138258-88193614	+	chr 3	PROTEIN_CODING	XM_042456845.1		3573	XM_042456845.1:187-2607	XP_042312779.1		806	angiotensin-converting enzyme 2
121945388	ace2	angiotensin I converting enzyme 2	Plectropomus leopardus	leopard coralgrouper	160734	NC_056463.1:11405446-11432257	+	chr 1	PROTEIN_CODING	XM_042489543.1		2501	XM_042489543.1:1-2424	XP_042345477.1		807	angiotensin-converting enzyme 2
122108549	Ace2	angiotensin converting enzyme 2	Dipodomys spectabilis	banner-tailed kangaroo rat	105255	NW_024870738.1:4518250-4560304	-	chr Un	PROTEIN_CODING	XM_042680522.1	transcript variant X2	3281	XM_042680522.1:170-2587	XP_042536456.1		805	angiotensin-converting enzyme 2
122108549	Ace2	angiotensin converting enzyme 2	Dipodomys spectabilis	banner-tailed kangaroo rat	105255	NW_024870738.1:4518250-4560304	-	chr Un	PROTEIN_CODING	XM_042680521.1	transcript variant X1	3574	XM_042680521.1:463-2880	XP_042536455.1		805	angiotensin-converting enzyme 2
302668	Ace2	angiotensin I converting enzyme 2	Rattus norvegicus	Norway rat	10116	NC_051356.1:30293597-30340961	-	chr X	PROTEIN_CODING	XM_039099655.1	transcript variant X2	3536	XM_039099655.1:316-2733	XP_038955583.1	isoform X1	805	angiotensin-converting enzyme 2
302668	Ace2	angiotensin I converting enzyme 2	Rattus norvegicus	Norway rat	10116	NC_051356.1:30293597-30340961	-	chr X	PROTEIN_CODING	XM_039099654.1	transcript variant X1	3558	XM_039099654.1:338-2755	XP_038955582.1	isoform X1	805	angiotensin-converting enzyme 2
302668	Ace2	angiotensin I converting enzyme 2	Rattus norvegicus	Norway rat	10116	NC_051356.1:30293597-30340961	-	chr X	PROTEIN_CODING	NM_001012006.1		2418	NM_001012006.1:1-2418	NP_001012006.1		805	angiotensin-converting enzyme 2 precursor
418623	ACE2	angiotensin I converting enzyme 2	Gallus gallus	chicken	9031	NC_052532.1:122038391-122060944;NC_052573.1:122028680-122051234	+;+	chr 1	PROTEIN_CODING	XM_416822.6	transcript variant X1	3233	XM_416822.6:140-2566	XP_416822.3	isoform X1	808	angiotensin-converting enzyme 2
418623	ACE2	angiotensin I converting enzyme 2	Gallus gallus	chicken	9031	NC_052532.1:122038391-122060944;NC_052573.1:122028680-122051234	+;+	chr 1	PROTEIN_CODING	XM_040703360.1	transcript variant X2	2432	XM_040703360.1:104-1765	XP_040559294.1	isoform X2	553	angiotensin-converting enzyme 2
418623	ACE2	angiotensin I converting enzyme 2	Gallus gallus	chicken	9031	NC_052532.1:122038391-122060944;NC_052573.1:122028680-122051234	+;+	chr 1	PROTEIN_CODING	XM_040661080.1	transcript variant X1	3232	XM_040661080.1:141-2567	XP_040517014.1	isoform X1	808	angiotensin-converting enzyme 2
418623	ACE2	angiotensin I converting enzyme 2	Gallus gallus	chicken	9031	NC_052532.1:122038391-122060944;NC_052573.1:122028680-122051234	+;+	chr 1	PROTEIN_CODING	XM_040661081.1	transcript variant X2	2430	XM_040661081.1:104-1765	XP_040517015.1	isoform X2	553	angiotensin-converting enzyme 2
465511	ACE2	angiotensin converting enzyme 2	Pan troglodytes	chimpanzee	9598	NC_036902.1:15525425-15565446	-	chr X	PROTEIN_CODING	XM_016942979.1	transcript variant X1	3452	XM_016942979.1:164-2581	XP_016798468.1	isoform X1	805	angiotensin-converting enzyme 2
465511	ACE2	angiotensin converting enzyme 2	Pan troglodytes	chimpanzee	9598	NC_036902.1:15525425-15565446	-	chr X	PROTEIN_CODING	XM_016942980.1	transcript variant X2	3095	XM_016942980.1:140-2224	XP_016798469.1	isoform X2	694	angiotensin-converting enzyme 2
480847	ACE2	angiotensin converting enzyme 2	Canis lupus familiaris	dog	9615	NC_051843.1:11760479-11822897;NC_049299.1:11824224-11862960;NC_049780.1:11818311-11856868;NC_049260.1:11843799-11882613;NC_006621.4:11706330-11745360	-;-;-;-;-	chr X	PROTEIN_CODING	NM_001165260.1		2415	NM_001165260.1:1-2415	NP_001158732.1		804	angiotensin-converting enzyme 2 precursor
492331	ace2	angiotensin I converting enzyme 2	Danio rerio	zebrafish	7955	NC_007122.7:29981678-29996395	-	chr 11	PROTEIN_CODING	NM_001007297.1		2881	NM_001007297.1:14-2371	NP_001007298.1		785	angiotensin-converting enzyme 2 precursor
492331	ace2	angiotensin I converting enzyme 2	Danio rerio	zebrafish	7955	NC_007122.7:29981678-29996395	-	chr 11	PROTEIN_CODING	XM_005169359.4	transcript variant X2	2547	XM_005169359.4:65-2521	XP_005169416.1	isoform X2	818	angiotensin-converting enzyme 2
492331	ace2	angiotensin I converting enzyme 2	Danio rerio	zebrafish	7955	NC_007122.7:29981678-29996395	-	chr 11	PROTEIN_CODING	XM_005169360.4	transcript variant X1	2490	XM_005169360.4:41-2464	XP_005169417.1	isoform X1	807	angiotensin-converting enzyme 2
509235	ACE2	angiotensin converting enzyme 2	Bos taurus	cattle	9913	NC_037357.1:127901468-127953562	+	chr X	PROTEIN_CODING	XM_005228428.4	transcript variant X1	3015	XM_005228428.4:359-2794	XP_005228485.1	isoform X1	811	angiotensin-converting enzyme 2
509235	ACE2	angiotensin converting enzyme 2	Bos taurus	cattle	9913	NC_037357.1:127901468-127953562	+	chr X	PROTEIN_CODING	XM_015461785.2	transcript variant X4	2885	XM_015461785.2:412-2664	XP_015317271.1	isoform X3	750	angiotensin-converting enzyme 2
509235	ACE2	angiotensin converting enzyme 2	Bos taurus	cattle	9913	NC_037357.1:127901468-127953562	+	chr X	PROTEIN_CODING	XM_005228429.4	transcript variant X3	3628	XM_005228429.4:358-2772	XP_005228486.1	isoform X2	804	angiotensin-converting enzyme 2
509235	ACE2	angiotensin converting enzyme 2	Bos taurus	cattle	9913	NC_037357.1:127901468-127953562	+	chr X	PROTEIN_CODING	XM_024987850.1	transcript variant X2	2839	XM_024987850.1:183-2618	XP_024843618.1	isoform X1	811	angiotensin-converting enzyme 2
509235	ACE2	angiotensin converting enzyme 2	Bos taurus	cattle	9913	NC_037357.1:127901468-127953562	+	chr X	PROTEIN_CODING	NM_001024502.4		3455	NM_001024502.4:69-2483	NP_001019673.2		804	angiotensin-converting enzyme 2 precursor
554349	ACE2	angiotensin converting enzyme 2	Felis catus	domestic cat	9685	NC_018741.3:12330854-12374725	-	chr X	PROTEIN_CODING	XM_023248796.1	transcript variant X1	3596	XM_023248796.1:337-2760	XP_023104564.1	isoform X1	807	angiotensin-converting enzyme 2
554349	ACE2	angiotensin converting enzyme 2	Felis catus	domestic cat	9685	NC_018741.3:12330854-12374725	-	chr X	PROTEIN_CODING	NM_001039456.1		2510	NM_001039456.1:71-2488	NP_001034545.1		805	angiotensin-converting enzyme 2 precursor
59272	ACE2	angiotensin converting enzyme 2	Homo sapiens	human	9606	NC_000023.11:15518197-15607211	-	chr X	PROTEIN_CODING	NM_001386259.1	transcript variant 3	3141	NM_001386259.1:50-2410	NP_001373188.1	isoform 2 precursor	786	angiotensin-converting enzyme 2
59272	ACE2	angiotensin converting enzyme 2	Homo sapiens	human	9606	NC_000023.11:15518197-15607211	-	chr X	PROTEIN_CODING	NM_001389402.1	transcript variant 6	3135	NM_001389402.1:179-2263	NP_001376331.1	isoform 3 precursor	694	angiotensin-converting enzyme 2
59272	ACE2	angiotensin converting enzyme 2	Homo sapiens	human	9606	NC_000023.11:15518197-15607211	-	chr X	PROTEIN_CODING	NM_021804.3	transcript variant 2	3596	NM_021804.3:307-2724	NP_068576.1	isoform 1 precursor	805	angiotensin-converting enzyme 2
59272	ACE2	angiotensin converting enzyme 2	Homo sapiens	human	9606	NC_000023.11:15518197-15607211	-	chr X	PROTEIN_CODING	NM_001386260.1	transcript variant 4	3006	NM_001386260.1:50-2134	NP_001373189.1	isoform 3 precursor	694	angiotensin-converting enzyme 2
59272	ACE2	angiotensin converting enzyme 2	Homo sapiens	human	9606	NC_000023.11:15518197-15607211	-	chr X	PROTEIN_CODING	NM_001371415.1	transcript variant 1	3339	NM_001371415.1:50-2467	NP_001358344.1	isoform 1 precursor	805	angiotensin-converting enzyme 2
59272	ACE2	angiotensin converting enzyme 2	Homo sapiens	human	9606	NC_000023.11:15518197-15607211	-	chr X	PROTEIN_CODING	NM_001388452.1	transcript variant 5	2360	NM_001388452.1:109-1488	NP_001375381.1	isoform 4	459	angiotensin-converting enzyme 2
70008	Ace2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	Mus musculus	house mouse	10090	NC_000086.8:162922338-162971414	+	chr X	PROTEIN_CODING	NM_001130513.1	transcript variant 1	3566	NM_001130513.1:331-2748	NP_001123985.1		805	angiotensin-converting enzyme 2 precursor
70008	Ace2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	Mus musculus	house mouse	10090	NC_000086.8:162922338-162971414	+	chr X	PROTEIN_CODING	NM_027286.4	transcript variant 2	3418	NM_027286.4:183-2600	NP_081562.2		805	angiotensin-converting enzyme 2 precursor
712790	ACE2	angiotensin converting enzyme 2	Macaca mulatta	Rhesus monkey	9544	NC_041774.1:15247646-15300547	-	chr X	PROTEIN_CODING	XM_028841825.1	transcript variant X2	3565	XM_028841825.1:273-2690	XP_028697658.1	isoform X1	805	angiotensin-converting enzyme 2
712790	ACE2	angiotensin converting enzyme 2	Macaca mulatta	Rhesus monkey	9544	NC_041774.1:15247646-15300547	-	chr X	PROTEIN_CODING	XM_015126958.2	transcript variant X1	3661	XM_015126958.2:369-2786	XP_014982444.2	isoform X1	805	angiotensin-converting enzyme 2
712790	ACE2	angiotensin converting enzyme 2	Macaca mulatta	Rhesus monkey	9544	NC_041774.1:15247646-15300547	-	chr X	PROTEIN_CODING	NM_001135696.1		2418	NM_001135696.1:1-2418	NP_001129168.1		805	angiotensin-converting enzyme 2 precursor
